GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "20260","Duluth, MN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.578,82.609,80.550,84.394,85.800,84.765,86.778,87.654,86.739,86.494,92.338,93.403,86.970,97.302,102.757,105.062,109.776
 "20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.776,85.523,87.986,90.646,91.388,93.229,94.808,94.967,95.865,96.956,97.753,98.136,99.274,105.264,112.713,117.314,120.663
 "20580","Eagle Pass, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",75.257,71.606,77.712,75.810,81.219,79.348,85.346,83.155,83.153,83.912,88.258,88.560,93.296,95.917,94.199,98.771,103.638
 "20740","Eau Claire, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.163,83.917,85.434,87.522,89.585,89.648,91.302,89.818,90.006,91.159,95.076,96.038,96.514,100.178,105.804,110.301,114.757
 "20940","El Centro, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.935,85.568,86.186,88.010,88.884,90.352,89.184,91.963,94.089,95.772,94.671,99.731,101.427,104.164,116.154,120.693,117.698
 "21060","Elizabethtown, KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.227,78.352,81.969,85.298,83.912,85.959,87.792,86.720,87.259,87.116,89.121,91.964,92.054,95.479,104.063,107.098,112.007
 "21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.151,83.672,84.045,86.810,87.555,87.463,89.513,89.619,88.562,91.022,94.351,94.658,95.268,95.583,106.371,111.527,111.702
 "21300","Elmira, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.333,85.930,87.080,90.643,89.270,94.727,94.781,94.934,93.669,97.762,98.135,99.024,99.780,103.158,107.826,111.688,116.738
 "21340","El Paso, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.476,82.426,85.648,88.892,90.366,90.778,91.404,91.464,93.553,94.710,93.295,94.858,97.049,101.138,105.599,109.406,111.191
 "21420","Enid, OK (Metropolitan Statistical Area) *", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",(NA),(NA),(NA),(NA),(NA),86.184,87.055,88.209,90.525,91.706,89.751,89.097,90.825,94.712,99.339,104.188,104.212
 "21500","Erie, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.008,83.075,85.606,87.116,90.074,92.199,91.100,92.086,93.812,96.615,96.521,97.208,97.180,100.169,105.307,110.799,112.474
 "21660","Eugene-Springfield, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.943,88.965,88.603,93.653,94.969,94.946,95.849,95.051,96.269,99.643,104.224,105.080,105.245,109.823,121.517,124.782,125.605
 "21780","Evansville, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.659,84.368,84.091,86.019,87.966,87.915,88.913,88.540,89.295,90.908,91.905,94.852,94.471,98.870,103.869,108.458,113.189
 "21820","Fairbanks-College, AK (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",93.345,91.342,92.488,95.280,92.580,93.586,98.338,97.842,98.692,103.835,106.723,106.708,104.011,114.008,114.632,121.956,127.633
 "22020","Fargo, ND-MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.730,84.342,86.193,87.505,90.702,91.296,89.904,91.922,93.778,93.859,94.950,98.329,96.766,100.881,102.100,107.417,112.376
 "22140","Farmington, NM (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.703,81.012,82.382,84.074,89.634,86.288,92.064,92.740,93.416,97.022,94.028,95.298,93.238,97.225,102.545,104.868,108.464
 "22180","Fayetteville, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.393,80.783,84.101,86.832,88.921,89.537,90.837,90.289,90.470,91.403,92.859,92.285,93.112,99.700,106.652,110.694,113.746
 "22220","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.556,81.507,83.719,87.041,89.135,89.880,90.699,90.968,92.714,93.412,92.608,94.899,97.031,101.293,105.473,110.207,112.973
 "22380","Flagstaff, AZ (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.950,89.081,89.005,88.361,93.779,96.283,95.696,99.454,95.997,100.869,99.311,102.853,101.571,104.070,110.867,110.695,124.069
 "22420","Flint, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.623,84.463,85.745,86.482,87.927,89.419,90.492,89.266,89.193,89.552,93.640,95.365,94.036,96.963,105.522,108.314,115.051
 "22500","Florence, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",75.322,75.786,79.044,82.256,84.733,85.024,85.890,87.456,87.919,88.666,89.928,90.722,90.442,98.619,101.962,106.284,107.310
 "22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",74.256,74.902,79.594,79.791,83.786,81.724,84.557,84.017,84.420,86.706,85.726,84.787,86.680,93.083,98.070,101.772,104.889
 "22540","Fond du Lac, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",74.399,76.445,80.352,81.363,86.022,87.285,87.420,87.151,86.660,87.091,94.219,96.219,95.473,100.470,103.811,112.047,113.332
 "22660","Fort Collins-Loveland, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.678,91.647,91.669,95.841,98.999,98.878,100.206,98.922,99.635,104.384,102.953,105.793,103.104,106.338,114.029,117.267,125.061
 "22900","Fort Smith, AR-OK (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.867,78.545,81.544,83.459,84.929,86.386,88.659,86.517,87.736,89.212,87.859,91.151,91.139,95.546,99.643,102.809,106.214
 "23060","Fort Wayne, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.375,81.851,83.819,85.371,87.198,88.912,89.198,88.668,90.394,90.594,93.510,95.298,94.123,99.945,107.271,108.156,114.480
 "23420","Fresno, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.679,89.793,89.164,93.357,94.890,94.715,95.707,94.825,94.567,98.232,104.381,105.537,104.998,110.420,121.783,125.336,126.335
 "23460","Gadsden, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",77.158,78.579,79.341,82.434,82.847,84.815,86.769,85.860,87.246,87.285,87.758,89.234,89.174,92.009,95.508,103.550,105.923
 "23540","Gainesville, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.635,86.545,87.390,90.032,90.598,92.022,94.097,93.532,94.300,96.111,97.963,97.223,97.061,104.427,111.784,117.181,119.625
 "23580","Gainesville, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.429,79.427,84.215,86.458,87.673,88.955,90.337,89.705,89.748,91.852,96.368,95.573,99.012,102.461,112.432,116.236,119.667
 "23900","Gettysburg, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.714,86.897,88.742,89.516,89.815,93.375,93.202,94.940,97.663,98.024,98.650,99.916,101.052,103.970,110.854,112.272,117.951
 "24020","Glens Falls, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.804,89.067,89.268,90.274,92.021,95.772,91.308,95.313,95.288,97.773,97.505,98.913,99.415,104.015,107.491,113.343,117.316
 "24140","Goldsboro, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.751,80.177,82.531,85.227,85.035,88.887,88.514,89.334,92.525,91.243,92.349,92.692,89.420,98.062,103.677,108.305,109.397
 "24220","Grand Forks, ND-MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.250,82.058,84.428,85.479,84.778,89.846,89.432,90.800,90.573,91.054,93.543,97.410,95.498,98.042,100.768,103.530,107.173
 "24260","Grand Island, NE (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",72.916,73.159,79.739,82.815,80.325,83.280,80.918,84.940,86.188,83.239,89.922,93.136,94.762,97.142,100.649,105.011,107.166
 "24300","Grand Junction, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",92.511,87.934,88.297,92.485,92.289,92.285,96.023,95.914,97.181,99.410,95.922,101.988,99.621,100.389,108.872,111.775,118.071
 "24340","Grand Rapids-Wyoming-Kentwood, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.237,84.998,86.169,87.458,89.515,91.542,92.379,90.895,92.586,92.183,95.995,99.035,98.689,104.821,109.255,114.455,118.158
 "24420","Grants Pass, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.737,84.193,85.030,87.595,90.807,91.278,91.903,93.654,94.564,95.953,101.920,103.712,99.428,107.691,119.319,121.326,120.896
 "24500","Great Falls, MT (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",76.018,79.363,76.919,85.202,87.234,88.070,89.462,87.625,86.515,90.164,93.673,91.951,91.054,94.643,105.861,112.567,119.765
 "24540","Greeley, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",90.152,88.548,89.443,92.016,95.166,96.565,98.412,97.718,98.411,99.717,99.955,104.276,102.043,103.708,110.145,116.465,123.884
 "24580","Green Bay, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.397,83.942,86.115,86.212,87.831,89.567,90.024,88.747,90.452,91.426,95.341,95.632,96.352,100.610,105.090,111.104,115.116
 "24660","Greensboro-High Point, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.555,81.005,84.088,87.019,88.275,89.394,91.129,91.172,91.108,92.395,94.063,93.442,93.550,101.060,107.337,111.941,114.842
 "24780","Greenville, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.229,78.624,83.149,85.421,87.556,87.795,88.939,87.609,90.773,90.986,89.589,92.480,91.585,97.532,102.258,110.604,109.323
 "24860","Greenville-Anderson-Greer, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.445,80.923,84.282,86.600,88.134,89.053,89.927,90.903,92.107,92.996,93.591,93.893,94.543,101.808,107.921,112.164,115.331
 "25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.002,81.303,84.491,87.268,89.161,88.876,91.554,88.886,90.941,91.929,89.108,92.274,93.399,96.929,103.256,107.109,111.307
 "25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.354,89.647,87.907,92.911,93.915,95.853,96.504,97.999,97.895,98.606,95.951,96.539,97.394,103.859,108.503,114.920,116.457
 "25220","Hammond, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",78.959,77.121,82.328,82.579,81.843,83.972,84.248,86.141,86.241,87.596,90.522,92.267,90.995,96.738,103.635,105.861,104.448
 "25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.827,86.988,86.707,92.517,90.800,91.691,91.890,96.308,95.394,95.843,103.701,101.470,104.430,107.363,118.813,118.794,125.659
 "25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.243,88.483,88.866,90.560,91.697,94.681,92.880,95.920,96.478,99.401,99.754,100.120,100.626,106.083,111.368,116.865,121.997
 "25500","Harrisonburg, VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.130,80.905,84.183,84.930,87.383,88.481,90.056,89.296,89.679,90.183,95.306,95.855,94.643,102.423,110.202,112.699,117.349
 "25540","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",93.413,93.077,93.191,95.007,97.153,97.814,97.794,100.504,101.150,103.626,104.626,106.537,108.891,111.243,121.990,124.479,127.062
 "25620","Hattiesburg, MS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.146,75.626,80.151,83.659,84.720,86.472,86.608,86.670,87.027,88.111,90.677,91.505,89.278,97.129,103.778,107.669,108.372
 "25740","Helena, MT (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.595,83.082,83.718,87.016,86.929,89.352,93.016,92.330,93.936,94.019,92.347,96.034,96.296,98.924,105.059,110.998,118.317
 "25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.246,80.319,82.209,85.681,85.958,85.718,88.600,87.124,89.361,90.811,90.441,90.028,91.047,97.067,103.881,107.705,109.427
 "25940","Hilton Head Island-Bluffton-Port Royal, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.789,82.346,86.831,86.315,88.439,91.681,92.163,92.637,94.305,91.970,97.892,101.149,97.931,107.965,115.298,115.694,121.214
 "25980","Hinesville, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.724,76.570,82.715,85.517,85.737,88.967,89.387,87.349,90.200,89.871,95.630,96.656,93.971,101.936,109.594,113.494,116.163
 "26140","Homosassa Springs, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.582,81.588,82.399,83.862,87.696,88.044,89.387,89.129,88.542,88.434,95.773,94.024,94.123,102.132,109.875,115.359,115.586
 "26300","Hot Springs, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",77.283,75.427,78.515,82.433,83.354,83.795,82.758,83.758,86.880,85.598,87.464,89.285,91.269,96.603,100.124,103.760,106.018
 "26380","Houma-Bayou Cane-Thibodaux, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.671,79.326,85.499,87.523,89.956,91.713,91.206,91.706,93.466,93.997,91.626,94.078,96.457,96.326,102.609,107.191,105.243
 "26420","Houston-Pasadena-The Woodlands, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.678,89.417,91.422,91.558,94.581,96.839,99.269,100.322,100.599,100.024,103.990,104.963,104.630,108.672,114.675,120.190,121.971
 "26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",78.462,77.918,79.698,84.506,84.580,85.379,87.676,87.404,88.752,88.630,90.046,90.124,90.907,96.522,102.543,106.179,109.348
 "26620","Huntsville, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.128,81.053,83.806,87.072,88.866,89.672,90.027,90.180,91.957,94.004,91.646,94.423,94.908,99.658,107.790,113.050,115.098
 "26820","Idaho Falls, ID (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.907,83.459,82.535,86.948,88.099,87.890,85.376,92.362,93.791,95.436,92.729,95.214,95.192,98.443,105.546,109.416,116.756
 "26900","Indianapolis-Carmel-Greenwood, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.264,85.589,86.874,87.557,89.727,91.731,92.041,91.749,92.545,93.334,96.754,98.589,98.003,103.410,108.908,114.064,118.344
 "26980","Iowa City, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.372,84.453,87.972,89.307,91.204,93.028,94.779,92.468,93.783,94.734,96.745,99.072,100.019,101.296,106.004,110.739,113.166
 "27060","Ithaca, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.315,90.937,90.526,94.223,96.301,95.575,96.945,100.536,100.284,104.905,103.657,107.288,106.068,111.406,114.547,119.942,127.768
 "27100","Jackson, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.322,82.743,83.538,87.135,88.352,87.566,90.607,88.607,91.313,91.349,94.942,96.539,96.371,102.010,106.221,111.863,113.500
 "27140","Jackson, MS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.677,80.813,84.426,86.365,87.900,89.111,90.019,90.382,91.927,92.570,90.545,91.673,93.003,96.418,104.683,108.263,110.122
 "27180","Jackson, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",76.817,73.571,77.316,79.719,82.808,81.570,84.538,84.890,84.456,85.817,85.958,87.192,87.708,92.852,100.769,104.580,105.762
 "27260","Jacksonville, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.803,87.043,89.311,92.043,93.550,94.126,96.406,96.578,97.625,98.733,98.976,99.288,100.880,107.532,114.350,120.083,123.028
 "27340","Jacksonville, NC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.728,83.891,87.090,90.603,90.267,89.797,91.504,90.513,92.138,92.862,92.694,93.303,92.438,97.552,107.180,110.583,113.878
 "27500","Janesville-Beloit, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.254,84.182,87.086,87.904,89.778,90.392,92.633,90.248,91.167,92.513,95.947,97.443,95.828,101.388,106.603,110.289,115.878
 "27620","Jefferson City, MO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",72.570,75.357,79.466,81.154,85.029,84.562,84.299,84.375,84.285,82.474,91.088,94.303,93.089,96.083,101.002,105.354,108.795
 "27740","Johnson City, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.667,79.950,82.073,85.271,88.345,85.935,88.901,89.049,90.070,90.012,88.127,92.271,92.584,94.767,101.517,106.527,108.737
 "27780","Johnstown, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.916,80.872,81.876,82.473,82.083,84.862,86.554,86.187,87.149,90.750,91.173,90.125,91.640,93.895,101.528,106.634,106.265
 "27860","Jonesboro, AR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",75.105,72.791,76.029,79.223,81.140,81.524,83.088,83.219,83.311,85.368,86.376,88.437,89.451,94.445,100.406,103.600,106.200
 "27900","Joplin, MO-KS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.280,79.429,80.858,83.164,85.113,86.336,87.340,86.995,86.900,87.395,89.356,92.374,91.984,95.681,98.390,102.662,106.004
 "27980","Kahului-Wailuku, HI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",95.857,89.882,94.036,97.314,97.056,102.673,99.821,106.062,101.088,104.660,111.409,113.135,116.752,121.152,126.365,129.180,135.282
 "28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.899,86.841,86.449,86.977,90.166,92.538,93.509,90.618,94.715,93.422,96.892,97.393,99.728,101.404,110.041,113.400,117.284
 "28100","Kankakee, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.719,87.429,89.841,92.828,93.767,94.342,94.910,93.905,95.962,98.292,95.488,97.686,94.798,100.201,106.971,111.393,119.207
 "28140","Kansas City, MO-KS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.999,84.447,86.895,89.623,91.557,91.803,94.303,95.909,95.547,96.892,96.148,98.280,99.471,102.042,106.784,112.320,114.444
 "28420","Kennewick-Richland, WA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.971,87.284,87.219,93.793,93.893,94.139,95.985,95.108,95.699,98.768,103.001,105.911,104.418,109.465,121.217,119.167,123.763
 "28450","Kenosha, WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",92.486,91.534,90.597,95.712,93.826,95.867,98.370,98.277,98.510,102.494,102.943,105.489,104.020,110.581,118.955,121.154,125.049
 "28660","Killeen-Temple, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.241,81.805,85.324,88.479,88.965,91.114,92.516,92.026,93.540,94.139,93.811,95.202,96.209,101.634,106.109,111.272,112.700
 "28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.878,78.592,79.645,83.356,84.977,84.809,85.831,86.827,87.412,88.769,86.840,89.614,87.302,93.183,100.122,102.420,106.906
 "28740","Kingston, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",95.538,92.513,92.898,94.152,96.465,99.156,99.308,99.586,99.444,102.919,102.991,105.117,106.323,108.907,115.321,119.997,124.542
 "28880","Kiryas Joel-Poughkeepsie-Newburgh, NY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),107.871,109.505,112.922,115.803,114.796,120.137,127.609,132.252,135.318
 "28940","Knoxville, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.045,81.259,84.322,87.153,89.542,89.471,90.250,90.321,92.099,93.172,90.760,93.935,93.488,97.995,105.930,111.151,114.477
 "29020","Kokomo, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.338,81.696,83.884,82.564,85.728,88.160,88.736,86.529,86.208,87.602,91.028,93.418,92.587,98.777,100.768,107.918,110.864
 "29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.227,84.739,85.763,86.657,88.097,88.130,92.252,90.306,91.172,91.845,96.020,96.388,93.676,102.419,105.275,109.172,113.487
 "29180","Lafayette, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.932,79.923,82.168,85.428,88.454,87.816,91.561,90.672,92.195,92.351,92.635,93.563,94.589,99.510,104.273,105.510,107.848
 "29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.777,83.058,84.331,84.976,88.609,90.044,90.120,89.595,89.581,91.282,94.469,96.419,95.155,100.668,106.778,110.226,115.542
 "29340","Lake Charles, LA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.656,77.684,81.031,83.985,85.675,87.393,88.007,88.791,89.618,91.793,91.228,93.072,95.494,98.732,103.960,104.947,106.170
 "29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.616,86.524,85.665,87.851,90.309,91.003,89.667,89.687,91.375,93.750,91.680,91.466,91.771,97.277,107.708,109.037,116.367
 "29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.415,84.840,86.532,90.005,90.839,91.207,93.260,94.145,94.762,95.916,96.417,96.857,97.605,104.701,111.625,117.779,120.130
 "29540","Lancaster, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.311,89.000,88.788,90.177,92.445,95.227,94.592,96.774,97.670,101.090,100.171,100.380,102.443,105.644,112.158,116.599,121.510
 "29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.679,86.380,88.601,88.163,90.462,92.459,93.341,90.716,93.119,93.871,96.193,98.022,98.177,102.699,109.158,112.106,117.471
 "29700","Laredo, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.641,80.038,82.377,85.413,87.393,87.760,90.596,91.511,92.049,90.644,92.459,93.961,95.935,97.537,104.578,106.436,107.535
 "29740","Las Cruces, NM (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.155,83.544,84.161,88.042,89.578,90.821,91.026,90.302,89.140,92.735,89.637,94.520,91.383,93.702,100.730,108.337,111.561
 "29820","Las Vegas-Henderson-North Las Vegas, NV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",90.609,92.669,91.790,95.566,96.746,95.996,96.778,96.143,95.823,100.193,98.303,102.466,102.331,103.913,112.016,118.445,123.932
 "29940","Lawrence, KS (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.525,86.913,88.264,89.015,90.763,92.086,93.697,90.549,92.510,94.308,96.270,95.420,98.345,101.107,107.018,109.570,111.600
 "30020","Lawton, OK (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",77.406,78.009,80.738,84.741,85.962,88.124,90.540,88.480,90.773,89.825,88.923,90.262,89.610,94.815,99.085,106.025,106.279
 "30140","Lebanon, PA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.290,87.288,87.234,86.436,90.462,90.104,93.013,93.212,94.780,98.020,98.613,97.900,99.307,104.467,107.962,115.427,115.274
 "30300","Lewiston, ID-WA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.769,83.191,84.795,87.299,83.461,87.545,88.986,90.195,89.885,89.678,89.586,92.756,90.092,94.494,98.813,105.914,112.734
 "30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.151,91.827,89.630,91.638,93.354,91.152,90.144,94.570,94.924,95.912,101.381,99.779,104.308,102.308,117.632,121.566,117.157
 "30460","Lexington-Fayette, KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.699,83.250,85.308,88.220,90.954,91.053,92.407,92.534,93.530,94.763,93.122,95.749,95.865,100.314,105.949,111.474,114.872
 "30500","Lexington Park, MD (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",91.818,89.861,93.084,96.481,97.021,99.295,100.458,101.503,101.494,97.976,102.663,102.541,106.137,107.870,119.663,123.790,124.606
 "30620","Lima, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.846,80.822,83.883,83.263,86.394,86.981,88.911,86.776,86.983,87.434,90.844,92.939,93.487,96.710,103.858,105.612,110.890
